date,NO,NO2,NOX,SO2,TOUT,RH,day
2021-02-03 08:00:00,74.8,31.8,106.6,8.7,10.62,74.0,2021-02-03
2021-02-03 09:00:00,105.3,36.3,141.6,9.0,13.48,65.0,2021-02-03
2021-02-03 10:00:00,47.4,35.4,82.7,9.0,16.83,54.0,2021-02-03
2021-02-03 11:00:00,14.6,22.4,36.8,10.0,19.97,43.0,2021-02-03
2021-02-03 12:00:00,14.3,30.1,44.1,11.0,22.8,35.0,2021-02-03
2021-02-03 13:00:00,8.6,30.2,38.6,48.2,24.29,33.0,2021-02-03
2021-02-03 14:00:00,7.6,32.1,39.5,102.9,25.93,31.0,2021-02-03
2021-02-03 15:00:00,5.1,16.6,21.7,42.5,26.88,29.0,2021-02-03
2021-02-03 16:00:00,4.1,8.6,12.6,11.5,27.53,30.0,2021-02-03
2021-02-03 17:00:00,4.0,8.8,12.7,10.0,27.78,31.0,2021-02-03
2021-02-03 18:00:00,6.8,16.2,22.9,14.2,27.36,32.0,2021-02-03
